timestamp,day,hour,minute,temperature,humidity,nh3,co2,activity,ear_tag_temp,feeding_amount,anomaly_label
Day06-11:15,6,11,15,24.6,56.0,12.6,1046.0,35.9,41.5,0,疫病前兆
Day06-11:16,6,11,16,24.9,57.4,10.1,957.0,38.7,40.5,0,疫病前兆
Day06-11:17,6,11,17,24.4,57.1,12.6,995.0,37.6,40.4,0,疫病前兆
Day06-11:18,6,11,18,24.9,57.9,9.7,929.0,37.4,38.7,0,疫病前兆
Day06-11:19,6,11,19,24.4,57.5,9.3,978.0,37.2,41.0,0,疫病前兆
Day06-11:20,6,11,20,24.9,56.4,7.4,1004.0,32.9,38.2,0,疫病前兆
Day06-11:21,6,11,21,24.7,58.7,9.9,1060.0,34.6,38.4,0,疫病前兆
Day06-11:22,6,11,22,24.8,58.3,8.9,966.0,32.0,38.6,0,疫病前兆
Day06-11:23,6,11,23,24.4,56.5,11.7,947.0,43.0,38.8,0,疫病前兆
Day06-11:24,6,11,24,25.6,58.3,9.8,968.0,27.2,38.6,0,疫病前兆
Day06-11:25,6,11,25,25.1,56.9,10.2,1011.0,37.1,41.1,0,疫病前兆
Day06-11:26,6,11,26,25.2,58.4,11.1,1026.0,32.9,38.8,0,疫病前兆
Day06-11:27,6,11,27,25.5,56.7,10.1,980.0,32.0,38.5,0,疫病前兆
Day06-11:28,6,11,28,25.3,57.9,10.5,923.0,33.6,38.5,0,疫病前兆
Day06-11:29,6,11,29,25.0,57.6,9.5,975.0,38.0,38.4,0,疫病前兆
Day06-11:30,6,11,30,24.8,57.2,9.6,954.0,33.8,38.7,0,疫病前兆
Day06-11:31,6,11,31,24.1,56.0,12.1,950.0,35.5,40.6,0,疫病前兆
Day06-11:32,6,11,32,25.0,57.5,8.3,995.0,36.5,38.4,0,疫病前兆
Day06-11:33,6,11,33,25.0,58.3,11.0,1020.0,45.1,38.2,0,疫病前兆
Day06-11:34,6,11,34,24.9,56.9,7.9,904.0,40.5,40.9,0,疫病前兆
Day06-11:35,6,11,35,24.7,58.3,10.3,980.0,43.9,39.0,0,疫病前兆
Day06-11:36,6,11,36,25.1,59.6,11.6,999.0,35.9,40.7,0,疫病前兆
Day06-11:37,6,11,37,24.5,57.2,11.1,963.0,39.4,38.9,0,疫病前兆
Day06-11:38,6,11,38,25.0,57.0,12.1,986.0,42.2,38.7,0,疫病前兆
Day06-11:39,6,11,39,25.2,58.1,9.9,1015.0,37.9,41.0,0,疫病前兆
Day06-11:40,6,11,40,24.5,58.2,6.7,1102.0,36.2,38.9,0,疫病前兆
Day06-11:41,6,11,41,25.4,56.2,10.1,984.0,32.5,38.9,0,疫病前兆
Day06-11:42,6,11,42,25.0,57.3,7.2,983.0,37.3,38.9,0,疫病前兆
Day06-11:43,6,11,43,25.0,58.0,12.4,974.0,34.4,38.5,0,疫病前兆
Day06-11:44,6,11,44,25.1,57.1,9.3,971.0,42.8,40.7,0,疫病前兆
Day06-11:45,6,11,45,25.0,55.8,11.0,1017.0,33.2,38.5,0,疫病前兆
Day06-11:46,6,11,46,25.0,58.2,10.4,954.0,35.2,38.4,0,疫病前兆
Day06-11:47,6,11,47,24.7,56.2,8.4,1014.0,40.5,41.1,0,疫病前兆
Day06-11:48,6,11,48,24.5,56.2,10.0,1035.0,32.9,38.6,0,疫病前兆
Day06-11:49,6,11,49,24.8,57.5,13.6,1047.0,36.5,38.6,0,疫病前兆
Day06-11:50,6,11,50,24.4,55.9,10.2,1013.0,32.3,38.3,0,疫病前兆
Day06-11:51,6,11,51,24.4,58.9,10.7,1007.0,34.0,41.4,0,疫病前兆
Day06-11:52,6,11,52,25.0,56.3,9.7,1023.0,37.9,39.4,0,疫病前兆
Day06-11:53,6,11,53,25.3,57.6,9.2,974.0,41.1,38.6,0,疫病前兆
Day06-11:54,6,11,54,24.8,56.0,9.6,973.0,46.0,41.4,0,疫病前兆
Day06-11:55,6,11,55,25.1,61.4,12.3,923.0,38.2,38.2,0,疫病前兆
Day06-11:56,6,11,56,25.1,56.5,9.0,1002.0,31.3,38.1,0,疫病前兆
Day06-11:57,6,11,57,24.9,58.3,11.4,993.0,29.1,40.4,0,疫病前兆
Day06-11:58,6,11,58,24.5,58.0,9.5,984.0,31.0,38.6,0,疫病前兆
Day06-11:59,6,11,59,24.5,59.0,7.0,952.0,29.4,41.4,0,疫病前兆
Day06-12:00,6,12,0,24.8,58.7,9.8,1079.0,51.5,40.5,1504.0,疫病前兆
Day06-12:01,6,12,1,24.6,58.5,8.3,959.0,42.1,41.2,1640.0,疫病前兆
Day06-12:02,6,12,2,24.4,58.7,12.1,1011.0,54.9,38.7,1523.0,疫病前兆
Day06-12:03,6,12,3,24.6,58.4,10.2,1023.0,43.5,40.7,1590.0,疫病前兆
Day06-12:04,6,12,4,24.6,57.0,10.4,982.0,51.8,38.8,1580.0,疫病前兆
Day06-12:05,6,12,5,25.0,57.9,11.7,969.0,53.5,38.9,1457.0,疫病前兆
Day06-12:06,6,12,6,24.5,57.8,12.5,1012.0,49.1,38.0,1521.0,疫病前兆
Day06-12:07,6,12,7,24.3,58.3,9.0,978.0,51.1,38.3,1513.0,疫病前兆
Day06-12:08,6,12,8,24.3,58.4,11.5,1032.0,51.0,38.2,1543.0,疫病前兆
Day06-12:09,6,12,9,24.9,57.6,11.1,968.0,42.9,38.3,1557.0,疫病前兆
Day06-12:10,6,12,10,24.4,59.7,11.3,938.0,55.7,38.6,1651.0,疫病前兆
Day06-12:11,6,12,11,24.4,57.1,10.4,1059.0,45.1,41.2,1386.0,疫病前兆
Day06-12:12,6,12,12,24.2,57.6,10.4,953.0,53.1,41.2,1616.0,疫病前兆
Day06-12:13,6,12,13,24.3,58.5,11.1,1008.0,56.9,38.7,1539.0,疫病前兆
Day06-12:14,6,12,14,24.1,57.6,6.4,1038.0,51.9,40.4,1445.0,疫病前兆
Day06-12:15,6,12,15,25.3,57.5,8.4,1140.0,55.0,39.1,1722.0,疫病前兆
Day06-12:16,6,12,16,24.5,58.9,12.6,1012.0,42.1,41.0,1659.0,疫病前兆
Day06-12:17,6,12,17,24.4,57.0,11.5,1074.0,40.5,40.5,1645.0,疫病前兆
Day06-12:18,6,12,18,25.0,57.8,11.0,930.0,48.2,41.1,1505.0,疫病前兆
Day06-12:19,6,12,19,24.5,58.7,9.4,999.0,52.9,38.5,1768.0,疫病前兆
Day06-12:20,6,12,20,24.4,58.8,11.7,975.0,51.0,40.3,1649.0,疫病前兆
Day06-12:21,6,12,21,24.4,57.4,10.7,1051.0,43.1,38.8,1474.0,疫病前兆
Day06-12:22,6,12,22,24.6,58.3,11.5,1043.0,56.3,40.7,1720.0,疫病前兆
Day06-12:23,6,12,23,24.6,58.1,10.1,979.0,48.1,38.7,1511.0,疫病前兆
Day06-12:24,6,12,24,24.8,57.6,8.7,982.0,34.0,39.0,1771.0,疫病前兆
Day06-12:25,6,12,25,24.8,57.7,8.8,1036.0,45.6,39.1,1550.0,疫病前兆
Day06-12:26,6,12,26,25.2,57.8,9.3,962.0,57.0,41.4,1693.0,疫病前兆
Day06-12:27,6,12,27,24.8,57.9,12.6,991.0,39.5,38.1,1500.0,疫病前兆
Day06-12:28,6,12,28,24.3,57.4,9.8,977.0,47.9,38.8,1410.0,疫病前兆
Day06-12:29,6,12,29,24.4,58.8,12.1,982.0,49.9,38.6,1558.0,疫病前兆
Day06-12:30,6,12,30,24.7,59.8,10.4,972.0,43.1,38.6,1745.0,疫病前兆
Day06-12:31,6,12,31,24.5,58.6,7.3,998.0,45.0,41.4,1517.0,疫病前兆
Day06-12:32,6,12,32,24.4,57.6,12.0,1097.0,57.5,38.7,1821.0,疫病前兆
Day06-12:33,6,12,33,24.7,58.0,9.1,1034.0,55.1,38.3,1454.0,疫病前兆
Day06-12:34,6,12,34,24.6,57.3,9.4,1121.0,48.3,40.7,1520.0,疫病前兆
Day06-12:35,6,12,35,23.8,56.5,10.7,980.0,49.8,41.0,1662.0,疫病前兆
Day06-12:36,6,12,36,24.6,59.9,10.4,1043.0,47.0,41.5,1750.0,疫病前兆
Day06-12:37,6,12,37,24.8,57.8,12.7,1050.0,48.2,38.5,1530.0,疫病前兆
Day06-12:38,6,12,38,24.4,58.8,8.7,988.0,53.0,41.1,1674.0,疫病前兆
Day06-12:39,6,12,39,24.8,57.6,10.7,1118.0,42.2,39.0,1602.0,疫病前兆
Day06-12:40,6,12,40,24.6,59.4,10.2,1020.0,54.5,38.6,1683.0,疫病前兆
Day06-12:41,6,12,41,24.9,59.9,11.2,921.0,50.1,39.1,1727.0,疫病前兆
Day06-12:42,6,12,42,24.7,59.5,11.4,1077.0,47.8,38.4,1513.0,疫病前兆
Day06-12:43,6,12,43,24.6,56.3,8.9,1015.0,41.4,38.3,1644.0,疫病前兆
Day06-12:44,6,12,44,24.7,57.5,9.5,987.0,46.6,38.1,1714.0,疫病前兆
Day06-12:45,6,12,45,24.6,56.2,12.1,1063.0,57.0,38.5,1381.0,疫病前兆
Day06-12:46,6,12,46,24.3,58.1,9.0,1020.0,50.4,38.5,1729.0,疫病前兆
Day06-12:47,6,12,47,24.3,57.7,10.1,1069.0,43.1,38.4,1526.0,疫病前兆
Day06-12:48,6,12,48,24.5,57.5,8.1,1001.0,56.8,38.2,1607.0,疫病前兆
Day06-12:49,6,12,49,24.9,58.9,11.9,981.0,43.4,38.7,1615.0,疫病前兆
Day06-12:50,6,12,50,24.2,57.0,10.8,1039.0,44.4,40.7,1780.0,疫病前兆
Day06-12:51,6,12,51,24.7,57.8,13.1,1052.0,44.1,41.2,1688.0,疫病前兆
Day06-12:52,6,12,52,24.9,58.0,9.8,940.0,54.3,37.9,1695.0,疫病前兆
Day06-12:53,6,12,53,24.8,57.4,10.7,1035.0,54.8,38.2,1645.0,疫病前兆
Day06-12:54,6,12,54,24.5,59.2,11.3,1057.0,56.0,38.3,1526.0,疫病前兆
Day06-12:55,6,12,55,24.8,58.7,8.4,1038.0,45.5,38.7,1483.0,疫病前兆
Day06-12:56,6,12,56,25.0,57.9,10.4,1132.0,43.1,38.6,1654.0,疫病前兆
Day06-12:57,6,12,57,25.1,58.7,11.1,1065.0,56.4,38.5,1633.0,疫病前兆
Day06-12:58,6,12,58,24.8,58.0,9.0,990.0,53.3,40.9,1600.0,疫病前兆
Day06-12:59,6,12,59,24.4,58.9,13.7,955.0,49.8,38.3,1716.0,疫病前兆
Day06-13:00,6,13,0,24.2,58.4,9.9,982.0,51.2,39.1,0,疫病前兆
Day06-13:01,6,13,1,24.1,58.8,11.9,1055.0,49.9,38.9,0,疫病前兆
Day06-13:02,6,13,2,24.5,59.0,8.0,979.0,37.9,38.9,0,疫病前兆
Day06-13:03,6,13,3,24.1,59.7,12.0,944.0,53.7,40.6,0,疫病前兆
Day06-13:04,6,13,4,23.9,61.0,7.8,941.0,41.5,38.7,0,疫病前兆
Day06-13:05,6,13,5,24.3,59.2,10.5,991.0,44.7,38.5,0,疫病前兆
Day06-13:06,6,13,6,23.8,60.2,8.4,961.0,51.3,38.6,0,疫病前兆
Day06-13:07,6,13,7,23.8,59.4,10.2,997.0,52.2,38.1,0,疫病前兆
Day06-13:08,6,13,8,24.0,58.4,11.3,1019.0,47.1,38.2,0,疫病前兆
Day06-13:09,6,13,9,23.7,59.5,10.7,1008.0,54.7,38.5,0,疫病前兆
Day06-13:10,6,13,10,23.9,60.3,11.1,985.0,48.9,38.4,0,疫病前兆
Day06-13:11,6,13,11,24.0,60.2,10.6,1049.0,54.1,38.7,0,疫病前兆
Day06-13:12,6,13,12,24.0,58.2,8.1,1006.0,53.4,38.6,0,疫病前兆
Day06-13:13,6,13,13,24.2,59.0,9.4,945.0,44.7,40.6,0,疫病前兆
Day06-13:14,6,13,14,24.4,59.2,10.0,939.0,44.6,40.9,0,疫病前兆
Day06-13:15,6,13,15,24.1,60.9,11.0,931.0,44.8,38.4,0,疫病前兆
Day06-13:16,6,13,16,24.0,59.2,12.9,996.0,52.6,41.3,0,疫病前兆
Day06-13:17,6,13,17,23.9,60.1,10.5,998.0,52.8,38.5,0,疫病前兆
Day06-13:18,6,13,18,23.8,59.6,10.1,969.0,36.3,38.6,0,疫病前兆
Day06-13:19,6,13,19,24.4,58.8,11.9,969.0,47.9,40.4,0,疫病前兆
Day06-13:20,6,13,20,24.0,59.4,11.5,1092.0,58.9,38.6,0,疫病前兆
Day06-13:21,6,13,21,24.1,59.9,10.6,1066.0,41.4,38.1,0,疫病前兆
Day06-13:22,6,13,22,23.4,60.0,12.5,937.0,52.9,38.6,0,疫病前兆
Day06-13:23,6,13,23,24.0,60.3,10.9,1032.0,62.0,38.4,0,疫病前兆
Day06-13:24,6,13,24,24.2,58.7,7.5,942.0,47.7,38.0,0,疫病前兆
Day06-13:25,6,13,25,23.7,59.0,12.2,1069.0,42.3,41.0,0,疫病前兆
Day06-13:26,6,13,26,23.8,57.9,11.1,961.0,54.4,38.5,0,疫病前兆
Day06-13:27,6,13,27,24.6,58.1,13.0,1044.0,46.5,38.7,0,疫病前兆
Day06-13:28,6,13,28,23.7,57.9,13.5,1031.0,46.1,40.3,0,疫病前兆
Day06-13:29,6,13,29,23.9,60.2,9.3,980.0,37.4,38.6,0,疫病前兆
Day06-13:30,6,13,30,24.3,58.7,12.0,943.0,50.0,40.7,0,疫病前兆
Day06-13:31,6,13,31,23.8,59.6,12.6,1032.0,47.7,40.8,0,疫病前兆
Day06-13:32,6,13,32,24.0,58.4,13.7,1046.0,55.0,40.8,0,疫病前兆
Day06-13:33,6,13,33,24.1,61.5,9.7,1001.0,40.0,39.3,0,疫病前兆
Day06-13:34,6,13,34,23.5,60.2,13.2,1031.0,59.5,38.6,0,疫病前兆
Day06-13:35,6,13,35,24.1,59.8,9.8,1041.0,44.6,40.8,0,疫病前兆
Day06-13:36,6,13,36,24.2,60.4,11.1,959.0,38.3,41.3,0,疫病前兆
Day06-13:37,6,13,37,23.9,58.2,8.7,981.0,48.6,38.9,0,疫病前兆
Day06-13:38,6,13,38,24.3,60.2,11.1,970.0,49.0,38.4,0,疫病前兆
Day06-13:39,6,13,39,23.9,59.8,11.8,930.0,51.8,41.5,0,疫病前兆
Day06-13:40,6,13,40,24.0,59.2,12.8,988.0,50.9,38.3,0,疫病前兆
Day06-13:41,6,13,41,24.3,58.7,11.3,1037.0,45.8,38.3,0,疫病前兆
Day06-13:42,6,13,42,24.3,59.5,9.4,931.0,42.0,40.5,0,疫病前兆
Day06-13:43,6,13,43,24.2,59.1,9.5,1119.0,51.6,38.3,0,疫病前兆
Day06-13:44,6,13,44,24.3,60.0,12.3,923.0,48.6,38.4,0,疫病前兆
Day06-13:45,6,13,45,23.7,62.1,11.5,970.0,45.1,40.4,0,疫病前兆
Day06-13:46,6,13,46,24.2,58.5,13.0,929.0,56.2,38.5,0,疫病前兆
Day06-13:47,6,13,47,23.8,60.8,9.3,1056.0,51.6,38.6,0,疫病前兆
Day06-13:48,6,13,48,24.2,59.1,12.7,1010.0,52.6,38.6,0,疫病前兆
Day06-13:49,6,13,49,24.2,59.4,11.2,1017.0,44.5,38.8,0,疫病前兆
Day06-13:50,6,13,50,24.5,59.4,9.1,1048.0,50.5,38.1,0,疫病前兆
Day06-13:51,6,13,51,24.1,59.8,9.6,984.0,41.6,39.0,0,疫病前兆
Day06-13:52,6,13,52,24.1,57.7,9.6,1046.0,58.0,38.8,0,疫病前兆
Day06-13:53,6,13,53,23.7,59.3,9.9,934.0,51.5,37.8,0,疫病前兆
Day06-13:54,6,13,54,24.2,59.3,10.5,947.0,41.4,38.8,0,疫病前兆
Day06-13:55,6,13,55,23.9,59.4,14.2,973.0,50.2,38.6,0,疫病前兆
Day06-13:56,6,13,56,24.2,58.8,11.5,984.0,47.5,38.9,0,疫病前兆
Day06-13:57,6,13,57,24.1,59.8,10.9,1050.0,49.9,38.8,0,疫病前兆
Day06-13:58,6,13,58,24.2,58.6,11.1,975.0,48.0,39.2,0,疫病前兆
Day06-13:59,6,13,59,24.2,60.1,14.0,963.0,51.3,38.6,0,疫病前兆
Day06-14:00,6,14,0,23.1,60.5,12.6,965.0,34.6,40.5,0,疫病前兆
Day06-14:01,6,14,1,24.0,61.3,9.0,1036.0,43.9,38.9,0,疫病前兆
Day06-14:02,6,14,2,23.9,60.8,11.2,972.0,34.8,38.7,0,疫病前兆
Day06-14:03,6,14,3,23.2,61.2,13.2,900.0,41.6,40.4,0,疫病前兆
Day06-14:04,6,14,4,23.3,60.5,12.8,876.0,49.7,38.7,0,疫病前兆
Day06-14:05,6,14,5,23.2,59.8,12.2,987.0,32.5,40.9,0,疫病前兆
Day06-14:06,6,14,6,23.0,61.0,12.5,877.0,32.8,38.3,0,疫病前兆
Day06-14:07,6,14,7,22.9,60.1,12.0,966.0,37.4,38.2,0,疫病前兆
Day06-14:08,6,14,8,23.6,59.1,11.3,849.0,38.5,38.5,0,疫病前兆
Day06-14:09,6,14,9,23.4,60.3,10.1,955.0,32.8,41.2,0,疫病前兆
Day06-14:10,6,14,10,23.6,60.3,13.0,912.0,46.7,38.5,0,疫病前兆
Day06-14:11,6,14,11,22.9,60.7,10.9,949.0,36.1,38.5,0,疫病前兆
Day06-14:12,6,14,12,23.2,61.7,9.3,1027.0,38.0,38.2,0,疫病前兆
Day06-14:13,6,14,13,23.6,61.5,11.7,980.0,26.7,38.6,0,疫病前兆
Day06-14:14,6,14,14,23.5,62.2,12.5,1076.0,35.0,38.5,0,疫病前兆
Day06-14:15,6,14,15,23.3,61.9,13.1,924.0,42.7,38.5,0,疫病前兆
Day06-14:16,6,14,16,23.7,61.0,10.7,895.0,41.5,38.8,0,疫病前兆
Day06-14:17,6,14,17,23.2,62.4,8.7,826.0,29.8,41.0,0,疫病前兆
Day06-14:18,6,14,18,23.4,62.2,11.5,915.0,32.2,40.6,0,疫病前兆
Day06-14:19,6,14,19,23.5,60.2,10.1,919.0,43.8,38.5,0,疫病前兆
Day06-14:20,6,14,20,23.0,61.0,14.6,960.0,39.3,38.4,0,疫病前兆
Day06-14:21,6,14,21,23.4,61.0,9.5,917.0,29.9,38.4,0,疫病前兆
Day06-14:22,6,14,22,23.6,60.5,10.1,953.0,35.9,38.8,0,疫病前兆
Day06-14:23,6,14,23,23.2,60.3,11.5,913.0,32.3,38.1,0,疫病前兆
Day06-14:24,6,14,24,23.6,61.8,10.8,970.0,35.6,40.9,0,疫病前兆
Day06-14:25,6,14,25,23.8,60.8,10.7,918.0,35.0,38.1,0,疫病前兆
Day06-14:26,6,14,26,22.9,60.5,8.7,924.0,32.7,38.7,0,疫病前兆
Day06-14:27,6,14,27,23.3,61.3,10.9,919.0,23.9,38.7,0,疫病前兆
Day06-14:28,6,14,28,23.7,63.6,10.4,898.0,35.9,40.6,0,疫病前兆
Day06-14:29,6,14,29,23.4,60.1,9.3,935.0,35.2,38.1,0,疫病前兆
Day06-14:30,6,14,30,23.8,60.5,10.9,999.0,34.8,38.4,0,疫病前兆
Day06-14:31,6,14,31,23.4,60.6,11.9,967.0,33.6,40.6,0,疫病前兆
Day06-14:32,6,14,32,22.9,61.4,12.8,961.0,34.6,38.5,0,疫病前兆
Day06-14:33,6,14,33,23.6,61.1,10.5,1053.0,32.2,40.6,0,疫病前兆
Day06-14:34,6,14,34,23.3,62.2,8.5,952.0,34.2,38.6,0,疫病前兆
Day06-14:35,6,14,35,23.6,59.3,9.3,979.0,37.5,39.2,0,疫病前兆
Day06-14:36,6,14,36,23.8,62.8,11.8,944.0,31.7,38.4,0,疫病前兆
Day06-14:37,6,14,37,23.5,61.1,11.8,1024.0,31.4,38.3,0,疫病前兆
Day06-14:38,6,14,38,24.2,60.9,9.9,886.0,34.4,39.2,0,疫病前兆
Day06-14:39,6,14,39,23.7,59.6,10.8,960.0,35.2,38.3,0,疫病前兆
Day06-14:40,6,14,40,23.5,62.9,12.7,982.0,41.6,38.7,0,疫病前兆
Day06-14:41,6,14,41,23.4,59.3,10.4,928.0,42.8,38.8,0,疫病前兆
Day06-14:42,6,14,42,23.4,59.8,12.6,915.0,29.6,38.5,0,疫病前兆
Day06-14:43,6,14,43,23.2,60.8,9.2,946.0,29.5,41.1,0,疫病前兆
Day06-14:44,6,14,44,23.9,61.1,12.3,900.0,28.1,38.6,0,疫病前兆
Day06-14:45,6,14,45,23.5,61.4,13.9,975.0,31.2,41.1,0,疫病前兆
Day06-14:46,6,14,46,23.7,61.0,10.4,927.0,32.0,41.4,0,疫病前兆
Day06-14:47,6,14,47,24.0,60.8,11.2,953.0,33.8,38.4,0,疫病前兆
Day06-14:48,6,14,48,22.8,62.1,9.7,946.0,32.1,38.2,0,疫病前兆
Day06-14:49,6,14,49,23.6,60.6,10.0,995.0,35.3,38.5,0,疫病前兆
Day06-14:50,6,14,50,23.3,60.6,11.6,943.0,34.2,38.8,0,疫病前兆
Day06-14:51,6,14,51,23.8,60.1,9.8,892.0,35.5,40.4,0,疫病前兆
Day06-14:52,6,14,52,23.4,60.3,7.5,997.0,32.7,38.0,0,疫病前兆
Day06-14:53,6,14,53,23.2,61.9,9.7,862.0,37.4,38.4,0,疫病前兆
Day06-14:54,6,14,54,23.7,59.7,10.6,904.0,25.8,41.3,0,疫病前兆
Day06-14:55,6,14,55,23.7,62.0,7.0,956.0,34.9,38.0,0,疫病前兆
Day06-14:56,6,14,56,23.7,61.9,11.1,912.0,34.0,38.6,0,疫病前兆
Day06-14:57,6,14,57,23.9,60.5,9.9,967.0,30.7,38.7,0,疫病前兆
Day06-14:58,6,14,58,23.7,62.5,9.6,877.0,39.8,38.2,0,疫病前兆
Day06-14:59,6,14,59,23.5,63.8,9.8,897.0,28.1,38.6,0,疫病前兆
Day06-15:00,6,15,0,23.1,62.7,10.6,859.0,38.9,40.9,0,疫病前兆
Day06-15:01,6,15,1,23.1,63.0,7.5,941.0,40.3,38.5,0,疫病前兆
Day06-15:02,6,15,2,22.5,60.9,13.3,909.0,33.5,38.7,0,疫病前兆
Day06-15:03,6,15,3,22.6,63.4,11.5,811.0,43.8,38.9,0,疫病前兆
Day06-15:04,6,15,4,22.7,63.4,14.0,863.0,31.9,38.5,0,疫病前兆
Day06-15:05,6,15,5,23.0,64.0,9.9,865.0,30.7,38.9,0,疫病前兆
Day06-15:06,6,15,6,22.8,63.2,12.2,927.0,35.7,38.4,0,疫病前兆
Day06-15:07,6,15,7,22.8,62.8,10.7,771.0,31.1,41.3,0,疫病前兆
Day06-15:08,6,15,8,22.3,62.7,11.6,896.0,36.5,38.6,0,疫病前兆
Day06-15:09,6,15,9,22.6,63.1,12.7,863.0,36.8,38.2,0,疫病前兆
Day06-15:10,6,15,10,22.9,62.1,12.3,840.0,30.4,38.4,0,疫病前兆
Day06-15:11,6,15,11,22.7,62.4,9.2,922.0,39.9,40.3,0,疫病前兆
Day06-15:12,6,15,12,23.2,61.9,9.3,855.0,35.7,38.3,0,疫病前兆
Day06-15:13,6,15,13,22.9,63.1,10.9,848.0,31.7,39.2,0,疫病前兆
Day06-15:14,6,15,14,22.9,62.4,12.6,926.0,30.5,41.0,0,疫病前兆
Day06-15:15,6,15,15,22.3,63.8,13.4,859.0,30.1,38.4,0,疫病前兆
Day06-15:16,6,15,16,22.6,63.7,9.3,817.0,36.0,38.8,0,疫病前兆
Day06-15:17,6,15,17,23.0,64.3,10.0,845.0,27.9,38.7,0,疫病前兆
Day06-15:18,6,15,18,22.6,63.7,11.4,885.0,33.7,38.5,0,疫病前兆
Day06-15:19,6,15,19,22.3,63.2,10.9,881.0,29.0,38.9,0,疫病前兆
Day06-15:20,6,15,20,22.8,62.2,8.4,804.0,32.9,38.5,0,疫病前兆
Day06-15:21,6,15,21,22.6,63.2,10.0,871.0,36.6,41.2,0,疫病前兆
Day06-15:22,6,15,22,23.0,64.2,9.2,825.0,38.2,38.1,0,疫病前兆
Day06-15:23,6,15,23,23.4,62.5,9.2,867.0,29.0,40.5,0,疫病前兆
Day06-15:24,6,15,24,23.0,63.0,10.3,916.0,24.3,41.3,0,疫病前兆
Day06-15:25,6,15,25,23.6,63.6,8.6,833.0,43.3,38.7,0,疫病前兆
Day06-15:26,6,15,26,23.0,62.2,12.9,811.0,39.4,38.7,0,疫病前兆
Day06-15:27,6,15,27,22.6,62.0,8.8,912.0,40.1,38.4,0,疫病前兆
Day06-15:28,6,15,28,22.2,62.6,11.8,778.0,51.9,37.9,0,疫病前兆
Day06-15:29,6,15,29,22.8,62.9,8.4,868.0,36.1,38.9,0,疫病前兆
Day06-15:30,6,15,30,22.8,61.8,7.3,908.0,33.9,38.1,0,疫病前兆
Day06-15:31,6,15,31,22.8,63.3,10.9,943.0,32.1,38.5,0,疫病前兆
Day06-15:32,6,15,32,22.6,61.9,9.9,861.0,29.6,38.3,0,疫病前兆
Day06-15:33,6,15,33,22.9,63.3,14.5,910.0,37.9,38.6,0,疫病前兆
Day06-15:34,6,15,34,22.3,63.2,6.8,868.0,37.0,38.4,0,疫病前兆
Day06-15:35,6,15,35,22.6,65.0,11.3,957.0,28.5,38.7,0,疫病前兆
Day06-15:36,6,15,36,23.0,62.3,10.1,885.0,37.5,38.6,0,疫病前兆
Day06-15:37,6,15,37,22.6,64.4,9.3,999.0,43.8,40.4,0,疫病前兆
Day06-15:38,6,15,38,22.4,63.6,8.8,906.0,37.9,38.7,0,疫病前兆
Day06-15:39,6,15,39,23.1,62.3,10.7,1061.0,36.4,38.9,0,疫病前兆
Day06-15:40,6,15,40,23.1,63.0,11.5,896.0,38.0,38.1,0,疫病前兆
Day06-15:41,6,15,41,23.3,63.8,11.4,949.0,32.0,38.1,0,疫病前兆
Day06-15:42,6,15,42,22.8,64.5,11.3,850.0,35.7,38.3,0,疫病前兆
Day06-15:43,6,15,43,22.9,62.1,12.6,817.0,34.0,38.6,0,疫病前兆
Day06-15:44,6,15,44,22.5,63.9,8.9,867.0,33.3,40.4,0,疫病前兆
Day06-15:45,6,15,45,22.2,63.1,12.6,890.0,41.9,41.3,0,疫病前兆
Day06-15:46,6,15,46,22.9,63.3,12.5,836.0,39.9,40.4,0,疫病前兆
Day06-15:47,6,15,47,22.8,62.4,10.8,900.0,35.6,39.2,0,疫病前兆
Day06-15:48,6,15,48,23.0,63.5,11.6,1034.0,44.3,38.5,0,疫病前兆
Day06-15:49,6,15,49,22.9,62.1,11.6,911.0,31.0,41.1,0,疫病前兆
Day06-15:50,6,15,50,22.6,64.5,12.6,912.0,33.1,38.3,0,疫病前兆
Day06-15:51,6,15,51,22.6,62.5,11.7,880.0,29.9,38.8,0,疫病前兆
Day06-15:52,6,15,52,23.0,62.1,11.3,889.0,32.3,38.8,0,疫病前兆
Day06-15:53,6,15,53,22.8,61.7,9.6,897.0,35.5,38.7,0,疫病前兆
Day06-15:54,6,15,54,23.5,64.6,7.6,873.0,36.9,38.7,0,疫病前兆
Day06-15:55,6,15,55,22.7,61.6,8.2,847.0,49.1,37.9,0,疫病前兆
Day06-15:56,6,15,56,22.9,63.8,7.5,927.0,33.2,40.8,0,疫病前兆
Day06-15:57,6,15,57,23.3,62.2,12.5,846.0,34.5,38.6,0,疫病前兆
Day06-15:58,6,15,58,22.8,62.4,12.3,901.0,38.5,38.7,0,疫病前兆
Day06-15:59,6,15,59,22.5,63.4,9.7,874.0,29.5,38.6,0,疫病前兆
Day06-16:00,6,16,0,22.1,64.7,9.5,764.0,42.2,41.4,0,疫病前兆
Day06-16:01,6,16,1,21.7,64.8,9.5,769.0,30.2,39.3,0,疫病前兆
Day06-16:02,6,16,2,22.3,64.8,9.0,700.0,36.1,38.3,0,疫病前兆
Day06-16:03,6,16,3,22.1,64.3,11.7,748.0,39.9,39.0,0,疫病前兆
Day06-16:04,6,16,4,22.0,65.3,11.2,791.0,32.9,38.7,0,疫病前兆
Day06-16:05,6,16,5,22.3,66.3,10.9,839.0,37.6,40.8,0,疫病前兆
